time_us,q0,q1,q2,q3,wx,wy,wz,motor1,motor2,motor3,motor4
174645114,-0.9956246237824555,-0.05515947938422621,-0.037841982273120876,0.0652458790250087,0.081154465675354,0.13920371234416962,0.03350670635700226,1620.0,1620.0,1619.0,1620.0
174745074,-0.9953861524961928,-0.05800797726529033,-0.0395000452216497,0.06543109673468234,0.07099803537130356,0.08964690566062927,0.047149986028671265,1620.0,1620.0,1620.0,1620.0
174845034,-0.9950880975461253,-0.060502923659980945,-0.042707437793656516,0.06568979454777325,0.059222057461738586,0.0794362723827362,0.04581194370985031,1620.0,1619.0,1620.0,1620.0
174944994,-0.9950801018449772,-0.058547394214454214,-0.04547278797149523,0.06572685217615941,-0.0374891459941864,0.06619963049888611,0.036178603768348694,1620.0,1620.0,1620.0,1620.0
175044954,-0.9951013907007115,-0.056293153655623776,-0.047807465334940354,0.06571719208291636,-0.02449658513069153,0.05719796195626259,0.036832746118307114,1620.0,1620.0,1620.0,1620.0
175144914,-0.9951220506198718,-0.054352228646234305,-0.04962745311089799,0.06568908211426477,-0.018221696838736534,0.04715535789728165,0.03699667751789093,1620.0,1620.0,1620.0,1620.0
175244874,-0.9951228659380981,-0.052839597202412235,-0.051242590183615634,0.0656708124352601,-0.011532586999237537,0.04423290118575096,0.03585214912891388,1620.0,1620.0,1620.0,1620.0
175344834,-0.9951326874995113,-0.051536688013832654,-0.052407504098526944,0.06563808020294137,-0.007711536716669798,0.03678630292415619,0.03737221658229828,1620.0,1620.0,1620.0,1620.0
175444794,-0.9951243515639591,-0.05059925884212413,-0.05348999189060808,0.06562058134899681,-0.001684108399786055,0.0349690318107605,0.03561870753765106,1620.0,1620.0,1620.0,1620.0
175544754,-0.9951322736934816,-0.049649979244562846,-0.05426557803112183,0.06558875250837279,0.002250827383249998,0.02901126630604267,0.03315466269850731,1620.0,1620.0,1620.0,1620.0
175644714,-0.9951564551837478,-0.04903718505972911,-0.05442270665287241,0.06555267491194007,0.0023622182197868824,-0.007502282038331032,0.033966246992349625,1620.0,1620.0,1620.0,1620.0
175745507,-0.9955634974523816,-0.04797486350524739,-0.04791500106108479,0.06523716490889914,0.002456720219925046,-0.1036408469080925,0.0382755845785141,1620.0,1620.0,1620.0,1620.0
175845467,-0.9959503983253987,-0.04740888445706275,-0.04026107753753542,0.06491723488822625,0.039769843220710754,-0.24272847175598145,0.005419748369604349,1620.0,1620.0,1621.0,1620.0
175945427,-0.9960893978540994,-0.04914861694001364,-0.03453613179140731,0.06478873772831233,-0.007441210560500622,-0.029379110783338547,-0.021155349910259247,1620.0,1621.0,1620.0,1621.0
176045387,-0.9960753448631304,-0.05312041611353786,-0.02875677744422029,0.0646929400997054,0.10825567692518234,-0.13682568073272705,0.011312693357467651,1621.0,1620.0,1620.0,1620.0
176145347,-0.9961310427834825,-0.053863191687035614,-0.025583412851378065,0.06455378510399964,-0.0392758809030056,-0.012446205131709576,0.05577245354652405,1620.0,1621.0,1620.0,1620.0
176245307,-0.996106366553383,-0.054197026940928386,-0.025847332992740876,0.06455001285626641,-0.04463138058781624,0.00710733188316226,0.05439471825957298,1620.0,1620.0,1620.0,1620.0
176345267,-0.9958633923184064,-0.0554886690615169,-0.031176219165460047,0.06484716496813532,0.023578237742185593,0.188707172870636,0.018190793693065643,1620.0,1620.0,1620.0,1621.0
176445227,-0.995795325079203,-0.053248232454752464,-0.03642501180409341,0.06503472000340144,0.015299102291464806,0.0639905333518982,0.0055134231224656105,1621.0,1620.0,1621.0,1620.0
176545187,-0.995813900888044,-0.04780707992296838,-0.04282509297469547,0.0650781785169551,-0.12135292589664459,0.1311381608247757,0.040562231093645096,1620.0,1621.0,1620.0,1620.0
176645147,-0.9958053936452183,-0.045425035783958935,-0.045579827432875954,0.0650435503513394,-0.07673037052154541,0.06401549279689789,0.06873954087495804,1620.0,1620.0,1620.0,1621.0
176745107,-0.9959532931867862,-0.043853088655282806,-0.044078522845066574,0.06489243584258904,0.030053550377488136,-0.09329081326723099,0.04331304132938385,1620.0,1620.0,1621.0,1620.0
176845067,-0.9959163300391747,-0.04424250951379478,-0.04445538308933121,0.06493830015949342,0.02646077796816826,-0.06350540369749069,-0.004565434064716101,1620.0,1620.0,1620.0,1620.0
176945027,-0.9959939896971752,-0.04150997198542885,-0.04542818782462325,0.06487815089722287,-0.03540061414241791,0.07896126806735992,-0.019143305718898773,1621.0,1620.0,1620.0,1620.0
177044987,-0.9962394520116327,-0.03733400483430469,-0.04396581307982826,0.06465395284762968,-0.13583527505397797,-0.03104110062122345,0.028041332960128784,1620.0,1621.0,1620.0,1620.0
177144947,-0.9963572069126858,-0.03570296983480386,-0.04282888373861237,0.06452364602090434,0.06145897135138512,0.021165315061807632,0.06618430465459824,1621.0,1620.0,1621.0,1620.0
177244907,-0.9963126031765677,-0.03501764387520962,-0.0444278727419797,0.06450678640718954,0.06890382617712021,-0.063173808157444,0.054613396525382996,1620.0,1620.0,1621.0,1620.0
177344867,-0.9962363707167501,-0.03361337785797516,-0.047139246561460034,0.0645067897489311,0.07893162220716476,0.13616394996643066,0.0132355447858572,1621.0,1620.0,1620.0,1621.0
177444827,-0.9961926508735924,-0.03497144211763247,-0.04697066516871975,0.06458294817725525,0.04397909343242645,0.08042850345373154,0.014947234652936459,1620.0,1621.0,1620.0,1620.0
177544787,-0.996055081633243,-0.039023891058453934,-0.04643536160446936,0.06477011248958837,0.06297455728054047,-0.002943811472505331,0.026173142716288567,1620.0,1620.0,1620.0,1620.0
177644747,-0.9958850535522007,-0.04223601501861288,-0.04702483720223858,0.06494415934309054,0.10889297723770142,0.041194576770067215,0.033416997641325,1620.0,1620.0,1620.0,1620.0
177744707,-0.9958534464634297,-0.04307575453503719,-0.0468974375388475,0.06496939964657325,-0.04533173516392708,0.020428160205483437,0.044116243720054626,1620.0,1621.0,1620.0,1621.0
177845500,-0.9957686515539139,-0.045215253572175144,-0.04656441862992976,0.06505481031069696,0.10984799265861511,0.11712850630283356,0.0397685207426548,1621.0,1620.0,1620.0,1621.0
177945460,-0.9958884751500252,-0.04383212114639747,-0.04546773069251882,0.06494286477233596,-0.061395853757858276,-0.05617451295256615,0.03295419365167618,1620.0,1621.0,1621.0,1620.0
178045420,-0.9958106879527215,-0.045180660843098595,-0.04574487165398892,0.06501683137671758,0.09432042390108109,0.027843797579407692,0.02753959409892559,1621.0,1620.0,1620.0,1621.0
178145380,-0.995851662011413,-0.04569763724994381,-0.04435784051807943,0.0649890391023882,0.038387954235076904,0.05202118679881096,0.027217401191592216,1620.0,1621.0,1620.0,1621.0
178245340,-0.9959369369458345,-0.04518604836884116,-0.04305374160449118,0.06491697769929987,-0.0744481235742569,-0.10163287818431854,0.026760613545775414,1620.0,1621.0,1621.0,1620.0
178345300,-0.9958662176751732,-0.04656786432727435,-0.04311933260824104,0.06498179484102383,0.10238475352525711,-0.03855098783969879,0.032023534178733826,1621.0,1620.0,1621.0,1620.0
178445260,-0.9958540158197936,-0.046452209266021616,-0.043512381915030214,0.06498956877820175,0.0718715563416481,0.09651248902082443,0.028678422793745995,1621.0,1621.0,1620.0,1621.0
178545220,-0.9958033822301422,-0.04730713177928973,-0.04368547661343742,0.06503259455752355,-0.027645695954561234,-0.043883755803108215,0.03164545074105263,1620.0,1621.0,1621.0,1620.0
178645180,-0.9955691252418959,-0.05134503220314847,-0.04415772794778958,0.06523725619331971,0.08712953329086304,-0.04614228755235672,0.03211136534810066,1621.0,1620.0,1621.0,1621.0
178745140,-0.9955007961135709,-0.05271569359868561,-0.04400360164076413,0.06529091535808727,0.08971754461526871,0.09582903236150742,0.03312040492892265,1621.0,1621.0,1620.0,1621.0
178845100,-0.995515657820321,-0.05362517693870035,-0.04258596181286059,0.06526370575856182,-0.03132642060518265,-0.011515084654092789,0.036097608506679535,1620.0,1621.0,1621.0,1621.0
178945060,-0.995580190418579,-0.054181274306090974,-0.04043817758955285,0.0651861009258091,-0.06859789043664932,-0.08527941256761551,0.03274587169289589,1620.0,1621.0,1621.0,1620.0
179045020,-0.99554697787953,-0.054745058269969046,-0.040450359778901726,0.06521473624657183,0.10350921750068665,0.10050952434539795,0.020770270377397537,1621.0,1620.0,1620.0,1621.0
179144980,-0.995624084545893,-0.05355079539972908,-0.04024990894804969,0.06515319956750132,0.009931468404829502,-0.04487447440624237,0.03608621656894684,1621.0,1621.0,1621.0,1620.0
179244940,-0.9956244349518278,-0.05285719571484886,-0.04114987301401919,0.06515204784921022,-0.03874388709664345,0.025747716426849365,0.0457596518099308,1621.0,1621.0,1621.0,1621.0
179344900,-0.9956519040671638,-0.053248274099477994,-0.040027130608426685,0.06511325554842216,0.11413323134183884,-0.0015801881672814488,0.025013305246829987,1621.0,1620.0,1621.0,1621.0
179444860,-0.9957288710513988,-0.05204684833750711,-0.03975995651480217,0.06507139763967107,-0.056686513125896454,0.028361452743411064,6.59740180708468e-05,1620.0,1621.0,1621.0,1621.0
179544820,-0.9956545290984151,-0.05234353390417198,-0.04106513134548649,0.06516032636362364,0.0370187945663929,0.05437925457954407,0.021018145605921745,1621.0,1621.0,1620.0,1621.0
179644780,-0.9955873882644583,-0.05305624513209161,-0.041700081391800196,0.06520652109379574,0.03291336074471474,0.04018878936767578,0.0599508211016655,1621.0,1621.0,1621.0,1620.0
179744740,-0.9955671094633616,-0.051700258796382056,-0.043832415187857604,0.06520684913376427,0.062057215720415115,0.04672468081116676,0.05928093567490578,1621.0,1620.0,1621.0,1621.0
179844700,-0.9956411929452703,-0.048386075588497196,-0.045999151032490214,0.06512665125702084,-0.12038224935531616,0.025535354390740395,0.026846423745155334,1620.0,1621.0,1621.0,1621.0
179945493,-0.9955629800362563,-0.049582798941081266,-0.04628836564864806,0.06521722192852202,0.05218631029129028,0.02536170557141304,-0.006330651231110096,1621.0,1620.0,1621.0,1620.0
180045453,-0.995652730397718,-0.046925011135215175,-0.04721721403091164,0.06514766673249471,-0.0851343646645546,0.08836891502141953,0.017227349802851677,1621.0,1621.0,1620.0,1621.0
180145413,-0.9958505376663906,-0.042335586818195964,-0.047687766887078466,0.0649252000970604,-0.06728614866733551,0.055801961570978165,0.0557330921292305,1621.0,1621.0,1621.0,1621.0
180245373,-0.9957816828101473,-0.04286576135581903,-0.0486068760014466,0.06495181512904097,0.15116868913173676,0.07627810537815094,0.057950422167778015,1621.0,1620.0,1621.0,1621.0
180345333,-0.9956349803693164,-0.04348602459885532,-0.05087296082747692,0.06505300443657341,-0.037332937121391296,0.062308382242918015,0.022508487105369568,1620.0,1621.0,1621.0,1621.0
180445293,-0.9954472137432623,-0.04695573587899181,-0.051189756111831665,0.06526570606413022,0.08149918913841248,-0.003844822756946087,0.016145652160048485,1621.0,1621.0,1621.0,1621.0
180545253,-0.9955075637129233,-0.04936276030334599,-0.04764404646607974,0.06525376097921531,0.06723939627408981,0.01504605170339346,0.037904925644397736,1621.0,1621.0,1621.0,1621.0
180645213,-0.995595973588379,-0.051202572569717136,-0.04380638823315476,0.06517633225962227,0.058441709727048874,-0.07546325773000717,0.041122645139694214,1621.0,1621.0,1621.0,1621.0
180745173,-0.9957004408916701,-0.05259148368174468,-0.03978392830282025,0.06505387691047224,0.04789465665817261,-0.052683379501104355,0.041253820061683655,1621.0,1621.0,1621.0,1621.0
180845133,-0.9957762455215549,-0.05308224284047748,-0.037320185036958275,0.06495497008565221,-0.026355937123298645,0.030581476166844368,0.03319218382239342,1620.0,1621.0,1620.0,1621.0
180945093,-0.9956864583787902,-0.053565085086010426,-0.03884907117184801,0.06503851112929196,0.050364211201667786,0.10571993142366409,0.03419068455696106,1621.0,1621.0,1621.0,1621.0
181045053,-0.9954256722679151,-0.055117306724463175,-0.04275386548157731,0.06528338590938813,0.043625082820653915,0.08592840284109116,0.03541871905326843,1621.0,1621.0,1621.0,1621.0
181145013,-0.9952157458271003,-0.05620926275517501,-0.04581874789686661,0.06547350899021613,0.03680960834026337,0.07511375099420547,0.037033602595329285,1621.0,1621.0,1621.0,1621.0
181244973,-0.9950276220946703,-0.05714476704245566,-0.0484322371444598,0.06564164283038844,0.03186145797371864,0.0615672692656517,0.033519446849823,1621.0,1621.0,1621.0,1621.0
181344933,-0.9949785263291306,-0.05778404005723031,-0.048630518575450504,0.06567959745353621,0.03143271431326866,-0.05022624135017395,0.03259492665529251,1622.0,1621.0,1621.0,1621.0
181444893,-0.9957052560813661,-0.050891188630067904,-0.04184110970234178,0.06504192087136398,-0.09942346811294556,-0.10137488692998886,0.014474144205451012,1622.0,1621.0,1621.0,1622.0
181544853,-0.9963036303369867,-0.04438088820612756,-0.0353028885905502,0.06452223645023006,-0.11596463620662689,-0.15046241879463196,0.020605958998203278,1621.0,1622.0,1621.0,1621.0
181644813,-0.9966097714425273,-0.0398462908635996,-0.032437092664055624,0.06425785235432689,-0.013769994489848614,0.04143553972244263,0.0330607034265995,1622.0,1621.0,1621.0,1622.0
181744773,-0.9967486311527887,-0.03733763821385358,-0.0313880567069932,0.06413155981115638,0.034267257899045944,-0.005827551707625389,0.041748713701963425,1621.0,1621.0,1622.0,1621.0
181844733,-0.9966696625689385,-0.03804935528634636,-0.0328782062140499,0.0641938769132859,-0.061979860067367554,-0.08135537803173065,0.04053638502955437,1621.0,1622.0,1622.0,1621.0
181945526,-0.996376271439557,-0.04171169753502279,-0.036622239979665475,0.06444588070485943,0.1154482364654541,0.19431175291538239,0.0304756760597229,1622.0,1621.0,1621.0,1622.0
182045486,-0.9961915572667288,-0.04336386823367421,-0.03934615044972347,0.06460523668473177,0.045384496450424194,0.06554898619651794,0.03066944144666195,1621.0,1622.0,1622.0,1621.0
182145446,-0.9960899974943008,-0.04439267158280469,-0.04060371608157186,0.06469424890909739,-0.052575837820768356,-0.04379366338253021,0.031146487221121788,1621.0,1622.0,1622.0,1621.0
182245406,-0.995883847897407,-0.046855688066554796,-0.042553319667521454,0.06487773869470148,0.12113805115222931,0.14350858330726624,0.02751927077770233,1622.0,1621.0,1621.0,1622.0
182345366,-0.9957567660579548,-0.0485329679067505,-0.0434672605891703,0.06498931552831508,0.05348404496908188,-0.004952233750373125,0.03313347324728966,1621.0,1622.0,1622.0,1621.0
182445326,-0.9953634151390603,-0.053462277765830214,-0.04609738283151752,0.06533366632051577,0.15353131294250488,0.09142417460680008,0.03208458423614502,1622.0,1621.0,1621.0,1622.0
182545286,-0.9951396623277686,-0.05625838193544717,-0.047313455892207236,0.06552468096615444,0.09232155233621597,0.1309090107679367,0.03570602461695671,1621.0,1622.0,1621.0,1622.0
182645246,-0.9949279261697456,-0.059569851172895795,-0.047474637061606303,0.06569637276651705,-0.011253376491367817,-0.059787169098854065,0.03387974947690964,1621.0,1622.0,1622.0,1621.0
182745206,-0.9946518156299617,-0.06280427539977547,-0.04875364496327148,0.06592776925033271,0.18459634482860565,0.07190647721290588,0.033687785267829895,1622.0,1621.0,1621.0,1622.0
182845166,-0.994496391318431,-0.06454912472145888,-0.0494644565110458,0.06605759376770123,0.07243647426366806,0.08619179576635361,0.032744113355875015,1621.0,1622.0,1621.0,1622.0
182945126,-0.9945634182910184,-0.06519105839952849,-0.04734845958969103,0.06596860068636892,-0.04746195301413536,-0.05999982729554176,0.03634732961654663,1621.0,1622.0,1622.0,1621.0
183045086,-0.9944940589069702,-0.06625537683904437,-0.04726670837016754,0.06601249971411109,0.07759306579828262,0.014627330005168915,0.03525523468852043,1622.0,1621.0,1621.0,1622.0
183145046,-0.9946205858588715,-0.06491706330221135,-0.04661379795030184,0.06590006766779868,-0.02417357824742794,0.0670890212059021,0.040623586624860764,1621.0,1622.0,1621.0,1622.0
183245006,-0.9946823037828482,-0.06456567001658992,-0.04587520995795293,0.06583201278913102,-0.09944881498813629,-0.08086128532886505,0.04212229326367378,1621.0,1622.0,1622.0,1621.0
183344966,-0.9944946862541063,-0.06621561390511839,-0.04733852806468928,0.06599147860279883,0.09460438787937164,0.10787654668092728,0.03257182240486145,1622.0,1621.0,1621.0,1622.0
183444926,-0.9945527134042312,-0.06632630573968956,-0.04603932895926662,0.0659249695956451,0.0892401933670044,-0.07919123023748398,0.026766709983348846,1622.0,1621.0,1622.0,1621.0
183544886,-0.994722871645853,-0.06418159930815169,-0.04558764784143825,0.06579435613455444,-0.015513346530497074,0.07563013583421707,0.02735557220876217,1622.0,1622.0,1621.0,1622.0
183644846,-0.995012117939332,-0.061716899093364384,-0.04298060721817543,0.06553302162529367,-0.07172537595033646,-0.01934584230184555,0.03498578816652298,1622.0,1622.0,1622.0,1622.0
183744806,-0.9951534761055465,-0.06055835365883344,-0.041536932277232,0.06539822668984134,0.05501360818743706,-0.054161954671144485,0.031039366498589516,1622.0,1622.0,1622.0,1621.0
183844766,-0.9952329613838061,-0.05954181174921125,-0.04118622110945636,0.06534386290665807,-0.05844612419605255,-0.03896147012710571,0.019539183005690575,1621.0,1622.0,1622.0,1622.0
183944726,-0.9952810907325292,-0.05839928667486943,-0.04169475247827799,0.06531937968098366,-0.06992405652999878,0.08900818973779678,0.038820911198854446,1622.0,1622.0,1621.0,1622.0
184045519,-0.9954960175420404,-0.05533858411102245,-0.04103542450048896,0.06512613993312902,-0.02837388403713703,-0.08543767780065536,0.06679310649633408,1622.0,1622.0,1622.0,1621.0
184145479,-0.9954013703868037,-0.055515497576420464,-0.04293324806651373,0.0651987543698129,0.12094821035861969,0.08733787387609482,0.0463411770761013,1622.0,1621.0,1622.0,1622.0
184245439,-0.9953401315469811,-0.05412388308909933,-0.045909948804716244,0.06527560349889011,-0.07907724380493164,0.06959985196590424,0.011876830831170082,1621.0,1622.0,1622.0,1622.0
184345399,-0.9952901242461457,-0.053760909933629294,-0.04729200867766632,0.0653513508386139,0.021662717685103416,0.04436863958835602,-0.011380535550415516,1622.0,1622.0,1622.0,1622.0
184445359,-0.995172767796161,-0.05712680442324355,-0.04564563110736138,0.06545354699424139,0.08384015411138535,-0.07766307890415192,0.037455808371305466,1622.0,1622.0,1622.0,1621.0
184545319,-0.995067396358796,-0.05987541559137979,-0.044336243379538454,0.06549892239171987,0.07128173112869263,0.045057740062475204,0.06714247912168503,1622.0,1622.0,1621.0,1622.0
184645279,-0.9953681857387289,-0.058229589583856246,-0.04003895735988908,0.06517953367139205,-0.1460479348897934,-0.0658608004450798,0.05258439481258392,1621.0,1622.0,1622.0,1622.0
184745239,-0.9957530479377522,-0.05414295865499173,-0.036597466314228694,0.06484622587428995,-0.07993179559707642,-0.049504783004522324,0.014845401979982853,1622.0,1622.0,1622.0,1622.0
184845199,-0.9958759959117216,-0.05263133628883333,-0.035610899247817636,0.06475188848250117,-0.00867133866995573,0.03659195080399513,0.021497365087270737,1622.0,1622.0,1621.0,1622.0
184945159,-0.9957979169175442,-0.05157867386122069,-0.038991274863613326,0.06485236734235728,-0.0005016587092541158,0.06293854862451553,0.051277536898851395,1622.0,1622.0,1622.0,1622.0
185045119,-0.9955782546321916,-0.05091977133789873,-0.04472441013134207,0.0650449300777437,0.001953220460563898,0.12632502615451813,0.057217277586460114,1622.0,1622.0,1622.0,1622.0
185145079,-0.9953631185881353,-0.050347596534728714,-0.049662222979076256,0.06520004054028318,0.002183779375627637,0.10765184462070465,0.05236837640404701,1622.0,1622.0,1622.0,1622.0
185245039,-0.9951540224875794,-0.049948279304004854,-0.05390396645547657,0.06532995730693777,0.006795170716941357,0.0936887115240097,0.05007636919617653,1622.0,1622.0,1622.0,1622.0
185344999,-0.9949803755048403,-0.049605309473228255,-0.05721117413715869,0.06542359808325961,0.009747879579663277,0.07962481677532196,0.04881000891327858,1622.0,1622.0,1622.0,1622.0
185444959,-0.9948293737646909,-0.04928311994246584,-0.05996511142737294,0.06549714951959683,0.010565982200205326,0.06757219135761261,0.042146772146224976,1622.0,1622.0,1622.0,1622.0
185544919,-0.9947020169293294,-0.049035256257261656,-0.06218081151740423,0.06555141371126934,0.013963254168629646,0.05831291154026985,0.042818933725357056,1622.0,1622.0,1622.0,1622.0
185644879,-0.9949664436304945,-0.04857455923902151,-0.05838410729033379,0.06537265682173173,0.013973832130432129,-0.18433967232704163,0.03372002765536308,1622.0,1622.0,1622.0,1622.0
185744839,-0.9955294803411167,-0.047772686821788465,-0.04916588578152401,0.06497337793967488,0.01381515059620142,-0.1545940339565277,0.03480849787592888,1622.0,1622.0,1622.0,1622.0
185844799,-0.9960778254916659,-0.04694769341713142,-0.038255557543620484,0.06450885182385559,0.016261905431747437,-0.21859844028949738,0.03261767327785492,1622.0,1622.0,1622.0,1622.0
185944759,-0.9965020077442667,-0.04605621186039038,-0.027554260268153004,0.06405729194862475,0.013803744688630104,-0.21141541004180908,0.007820433005690575,1622.0,1622.0,1623.0,1622.0
186044719,-0.9966843488353072,-0.04560434499685652,-0.021557972300926046,0.06384204206022825,0.01870451122522354,-0.12176954001188278,-0.03055472858250141,1622.0,1622.0,1622.0,1622.0
186145512,-0.996493575335609,-0.04992865793230004,-0.02046265094262541,0.06394500252822423,0.08644669502973557,0.00011185768380528316,-0.011278255842626095,1623.0,1622.0,1622.0,1622.0
186245472,-0.9963022098302335,-0.05362076570147654,-0.020183825654294812,0.06402603653934573,0.11951685696840286,0.015138952992856503,0.038397014141082764,1622.0,1622.0,1622.0,1622.0
186345432,-0.9960968826993728,-0.055709150770555306,-0.023698182419261818,0.06423306739553125,-0.02774273231625557,0.09113685041666031,0.05445193126797676,1622.0,1623.0,1623.0,1622.0
186445392,-0.9957660829949466,-0.057853491077620396,-0.030429355038106586,0.0646292184619122,0.045220598578453064,0.17374074459075928,0.04046139866113663,1622.0,1622.0,1622.0,1623.0
186545352,-0.9956557177697423,-0.05728234998212893,-0.03444503235355925,0.06482255625248422,0.00909331627190113,0.01210332103073597,0.004021286964416504,1622.0,1622.0,1623.0,1622.0
186645312,-0.9954686972527732,-0.057374600935107885,-0.03893750175003758,0.06506995401004702,-0.061034541577100754,0.07413073629140854,0.01515005249530077,1622.0,1623.0,1622.0,1622.0
186745272,-0.9952888882363882,-0.05802382858706536,-0.04212803761577128,0.06525712770201801,0.08570118993520737,0.13715310394763947,0.03943965956568718,1623.0,1622.0,1622.0,1623.0
186845232,-0.9954284855764213,-0.056585594489312135,-0.04097806970434515,0.06512294835639312,-0.09013506770133972,-0.07393404841423035,0.05189129337668419,1622.0,1623.0,1623.0,1622.0
186945192,-0.9951773020982345,-0.05722019408722776,-0.04556550066002602,0.06535879379777942,0.06328531354665756,0.2272663116455078,0.048393476754426956,1623.0,1622.0,1622.0,1623.0
187045152,-0.9949978468412533,-0.05595219886265837,-0.05055129316385375,0.06552253797866645,-0.014944053255021572,0.013437182642519474,0.03381705284118652,1622.0,1622.0,1623.0,1622.0
187145112,-0.9947954850072083,-0.054254260847913655,-0.05591356163303545,0.06566651973897095,-0.0835922509431839,0.0711696445941925,0.031192045658826828,1622.0,1623.0,1623.0,1622.0
187245072,-0.9944545371284873,-0.05465435281500872,-0.06106408751189633,0.06591094385060894,0.09203419089317322,0.10157199203968048,0.037284959107637405,1623.0,1622.0,1622.0,1622.0
187345032,-0.9943598361006147,-0.052931193406696476,-0.06404265886719876,0.06591921540583871,0.008761131204664707,0.12441686540842056,0.03218739852309227,1622.0,1622.0,1622.0,1622.0
187444992,-0.9942187397448978,-0.051904245329558236,-0.06696360613456845,0.06596152143705175,-0.11308588832616806,0.04699378088116646,0.037191323935985565,1622.0,1623.0,1622.0,1622.0
187544952,-0.9942998206768452,-0.05144445876975159,-0.06617655653212012,0.06589383605036324,0.061313696205616,-0.07622511684894562,0.03418940305709839,1623.0,1622.0,1623.0,1622.0
187644912,-0.9942848153529785,-0.05094980888208648,-0.06679364187943021,0.0658819576049066,0.06114047393202782,0.055442310869693756,0.03372485935688019,1622.0,1622.0,1622.0,1623.0
187744872,-0.9944882661666626,-0.04987688418227979,-0.06469844639505179,0.0657228720854402,-0.08512590825557709,-0.08774624764919281,0.04267856851220131,1622.0,1623.0,1623.0,1622.0
187844832,-0.99440746445234,-0.05070861221492834,-0.06521920604466122,0.06579427369922371,0.10633804649114609,0.10215596109628677,0.037340883165597916,1623.0,1622.0,1622.0,1623.0
187944792,-0.9946599737579094,-0.04863032666116893,-0.06313905860257454,0.06557505022128411,-0.08744741976261139,-0.08967740833759308,0.030147679150104523,1622.0,1623.0,1623.0,1622.0
188044752,-0.9946916493393542,-0.048772732173723146,-0.06253941723759882,0.06556343967827764,-0.012065248563885689,0.003211535979062319,0.03148677200078964,1623.0,1622.0,1622.0,1623.0
188144712,-0.9947750964122318,-0.04887535977716296,-0.06116628461421793,0.06551635208999469,0.12021613866090775,-0.007943536154925823,0.036868866533041,1623.0,1622.0,1623.0,1622.0
188245505,-0.9949060690705902,-0.048724894207323434,-0.05921947950152023,0.06542821760188794,-0.07316304743289948,-0.1377691775560379,0.037367817014455795,1622.0,1623.0,1623.0,1622.0
188345465,-0.9949127354108571,-0.04993083606187711,-0.05806314619489262,0.06545404174990613,0.10089049488306046,0.10641838610172272,0.03792339563369751,1623.0,1622.0,1622.0,1623.0
188445425,-0.9951491838135471,-0.049395061744295275,-0.05455549320802688,0.06528344347028003,0.03778912499547005,-0.04677880182862282,0.028044674545526505,1623.0,1623.0,1623.0,1623.0
188545385,-0.9952067366202224,-0.05014668648030495,-0.052805537795617266,0.06527201849865703,-0.02447618916630745,0.05473726615309715,0.011207099072635174,1623.0,1623.0,1622.0,1623.0
188645345,-0.9952214118476538,-0.05170727390489384,-0.05097245975424,0.06528788227450448,0.05574445426464081,-0.001517235767096281,0.035717472434043884,1623.0,1623.0,1623.0,1623.0
188745305,-0.9952708494985588,-0.05332171458724767,-0.04834242239870305,0.06523604133083637,0.05136412754654884,-0.04829661175608635,0.06724344938993454,1623.0,1623.0,1623.0,1623.0
188845265,-0.9952972090746521,-0.05429009320941066,-0.04675579448254108,0.06519161809487684,0.05374306067824364,-0.014299454167485237,0.041409194469451904,1623.0,1622.0,1623.0,1623.0
188945225,-0.9954168264506184,-0.05318981678764867,-0.04559213635834176,0.06509640628604899,0.039499569684267044,-0.00961170345544815,0.005357509478926659,1623.0,1623.0,1623.0,1623.0
189045185,-0.9954740308623842,-0.05296266456478968,-0.04463035604918139,0.06507335368426835,0.055458199232816696,-0.005582051817327738,-0.005260685924440622,1623.0,1623.0,1623.0,1623.0
189145145,-0.9954824941874318,-0.054238403460912556,-0.04288793793885766,0.0650647687749208,0.045610908418893814,-0.10919348150491714,0.03629486262798309,1623.0,1623.0,1623.0,1622.0
189245105,-0.9953267742558994,-0.05564224089994523,-0.04448847831209706,0.06518687578379843,0.04188354313373566,0.04671935737133026,0.05485314130783081,1623.0,1623.0,1623.0,1623.0
189345065,-0.9951284947314576,-0.05678708730981121,-0.04715735337144192,0.06535051423954,0.03413679078221321,0.13137760758399963,0.05143693834543228,1623.0,1622.0,1624.0,1622.0
189445025,-0.9579203729155811,-0.06425361099449871,-0.26986635837742823,0.07370333264885062,-0.09949029237031937,8.631485939025879,0.061089273542165756,1623.0,1623.0,1627.0,1619.0
189544985,-0.4270630825397359,-0.07541008302920468,-0.8986142999510826,0.0665040061395787,-0.07870537787675858,21.986248016357422,0.05638599768280983,1623.0,1623.0,1627.0,1619.0
189644945,0.8345992728008815,-0.0011375819016879313,-0.5500141882547233,-0.030449178415098452,-0.05243067070841789,32.29399108886719,0.018483998253941536,1624.0,1624.0,1627.0,1621.0
189744905,-0.3460693838406871,-0.07204349348196779,-0.9336557301096507,0.05772949201626464,0.0016939669148996472,37.61967086791992,-0.014000172726809978,1626.0,1626.0,1629.0,1624.0
189844865,-0.9973001801266149,-0.03791610858045715,-0.003811997042887627,0.0627709176934779,-0.08815136551856995,38.92009353637695,0.2909224331378937,1643.0,1643.0,1618.0,1616.0
