1.190002152493951915e+00,3.060461136688280570e-01,2.482792509478256304e-01,1.238229218673017051e+00,2.281701502912381746e-02,-2.659643926002984958e-03,-8.716537154021641864e-02
1.190032282494383642e+00,2.906380087761055164e-01,2.574423851859244383e-01,1.238198763095471833e+00,2.063363462076566596e-02,6.301417376794405702e-03,-8.365283667457219796e-02
1.189995846264284562e+00,2.824670016136348050e-01,2.643056521565980144e-01,1.238175185606728901e+00,1.734764156521375125e-02,-3.274373308210140610e-02,-8.127323265623195847e-02
1.189955774760792950e+00,2.665440515241727093e-01,2.616799988007448285e-01,1.238153115786501335e+00,-6.049168742345719350e-03,-2.012215384568742660e-02,-8.377467029188284675e-02
1.189942127772812608e+00,2.525634881463488801e-01,2.471014458316445894e-01,1.238144958101660364e+00,6.829472794256985328e-03,-2.298707813614671303e-02,-8.756317704398512702e-02
1.189941776717064137e+00,2.475701674527151785e-01,2.352558856941776577e-01,1.238144604929237946e+00,-9.858393137371091949e-03,-2.265474212172563506e-02,-8.809690899422084609e-02
1.189903684886036483e+00,2.597690607585310119e-01,2.188736136107083952e-01,1.238188345269611190e+00,-7.822158858357875291e-03,-3.961824823218514091e-02,-8.631537319899273974e-02
1.189859849727539887e+00,2.823857378597157686e-01,2.044131922951432090e-01,1.238233379774308363e+00,-2.804433624416500549e-03,-4.573276602185641360e-02,-8.388643774670129227e-02
1.189773411907735223e+00,2.694934972995143285e-01,1.933501865667890396e-01,1.238206182907843678e+00,-2.860974191293142854e-03,-1.992958572451728264e-02,-8.351542658621850801e-02
1.189734945248794862e+00,2.557011953305444174e-01,1.971897109048855734e-01,1.238178974666235499e+00,1.793603760959736754e-02,-2.229133141871541754e-02,-8.465668475584627040e-02
1.189878114393520203e+00,2.469193683084369151e-01,2.332082976715677269e-01,1.238147358520293340e+00,8.068115982744364367e-02,-2.408302909457781665e-02,-8.759322685474441039e-02
1.189947631843282005e+00,2.589745755232578106e-01,2.431414210507378548e-01,1.238166905958805186e+00,2.142285630133055133e-02,-5.469420804180276374e-02,-8.746212652426853251e-02
1.189961228783403158e+00,2.896116225654603027e-01,2.488550178647035982e-01,1.238215484952334799e+00,1.886797963400954972e-02,-4.920185297631355509e-02,-8.766700575930293227e-02
1.189955488474721434e+00,3.151437197391944167e-01,2.530523126235376119e-01,1.238227107068521127e+00,1.690597274729673666e-02,-4.549355234311434903e-02,-8.762786795049723465e-02
1.189941358163815188e+00,3.365977188930188158e-01,2.566871700207048468e-01,1.238215753513447925e+00,1.535694965457376666e-02,-4.349318583288868528e-02,-8.757852368114597830e-02
1.189928828840089992e+00,3.538315714305921844e-01,2.588652708595673979e-01,1.238194016450072876e+00,1.430035538661539318e-02,-4.084481253193627398e-02,-8.751347271492193602e-02
1.189916133542933352e+00,3.687181411966941047e-01,2.609443463388469997e-01,1.238164912268314932e+00,1.357309303806168536e-02,-3.991890919635911888e-02,-8.766324440771147697e-02
1.189910092128329433e+00,3.810922862609067985e-01,2.622108979308872545e-01,1.238134408972174416e+00,1.316687279400302092e-02,-3.833244773505948416e-02,-8.755736265232812177e-02
1.189906591697603488e+00,3.912363034466752598e-01,2.631524409007005572e-01,1.238104792863641945e+00,1.160986532251125775e-02,-3.659439842319407027e-02,-8.758026265501646368e-02
1.189910518452991672e+00,3.998731969590202939e-01,2.634303741828462608e-01,1.238077035707323414e+00,1.207410469744144010e-02,-3.570471754988307350e-02,-8.772340539848653973e-02
1.189902595143075059e+00,4.070524041926658065e-01,2.634280974536227227e-01,1.238052646489939290e+00,4.707555329734250523e-04,-3.554413313729638119e-02,-8.499105049263658285e-02
1.189817803017320319e+00,4.081685738354498549e-01,2.698390402610879035e-01,1.238037643023756962e+00,6.163415219747584925e-03,-1.908598048907850231e-02,-8.199722765782198330e-02
1.189953488351956246e+00,3.455812856549714818e-01,2.736934230188131645e-01,1.238168965950279921e+00,3.159829092470500811e-02,1.819419185580569212e-02,-8.070634865592266061e-02
1.190033515003864339e+00,2.722281108058076105e-01,2.623715917978545753e-01,1.238159835518358731e+00,-2.524144186923367103e-02,1.801540584956423663e-02,-7.897460361144222063e-02
1.190042353108204054e+00,1.999666784569847922e-01,2.591532714615980559e-01,1.237917665850013949e+00,-1.575725426960151651e-02,2.188593668780275045e-02,-8.183308000500065515e-02
1.189921004650980940e+00,1.622646748122998916e-01,2.416947541869912397e-01,1.237736107102650696e+00,-1.146713203416976565e-02,-2.387235648574636410e-02,-8.726120268711669292e-02
1.189917474541723585e+00,1.374254451135483723e-01,2.359826726948031361e-01,1.237568822175076688e+00,-2.071995471242317130e-02,-3.385025395085219241e-02,-8.935086045545974354e-02
1.190039850272652799e+00,1.391476595892020274e-01,2.445981160356674455e-01,1.237566265046808001e+00,4.160145057389261214e-02,-4.445438873845290045e-02,-8.626469083918586467e-02
